user_id,age_group,location,device_type,subscription_type,days_since_registration,total_purchases,avg_order_value,last_purchase_days,sessions_last_30_days,time_on_site_minutes,pages_per_session,cart_abandonment_rate,purchase_frequency,dar_promocion
USER-001603,26-35,Rosario,Mobile,Premium,146,16,,138.0,16,24.2,6.8,0.142,3.29,0
USER-001604,26-35,Otros,Tablet,Enterprise,249,19,208.89,35.0,17,6.6,7.3,0.356,2.29,1
USER-001605,46-55,Mendoza,Mobile,Basic,138,21,182.7,93.0,30,48.3,4.9,0.146,4.57,1
USER-001606,36-45,Cordoba,Mobile,Premium,361,6,30.83,,22,37.8,1.5,0.792,0.5,0
USER-001607,46-55,Buenos Aires,Mobile,Free,313,49,258.68,99.0,3,72.5,,0.114,4.7,0
USER-001608,36-45,Cordoba,Mobile,Basic,214,11,92.41,,12,86.3,8.0,0.187,1.54,1
USER-001609,36-45,Buenos Aires,Mobile,Free,228,5,336.76,,14,108.2,15.9,0.72,0.66,0
USER-001610,46-55,Buenos Aires,Mobile,Basic,183,44,460.3,20.0,10,14.2,5.1,0.576,7.21,0
USER-001611,46-55,Buenos Aires,Desktop,Basic,272,37,137.22,162.0,28,74.5,,,4.08,0
USER-001612,18-25,Cordoba,Mobile,Free,113,38,279.86,90.0,22,89.4,,0.515,10.09,0
USER-001613,36-45,La Plata,Mobile,Enterprise,247,18,479.12,159.0,6,116.4,15.7,0.01,2.19,1
USER-001614,46-55,Buenos Aires,Mobile,Free,12,2,440.36,109.0,1,61.3,14.3,0.608,2.0,0
USER-001615,18-25,,Desktop,Free,333,14,495.34,86.0,28,74.2,17.9,0.768,1.26,0
USER-001616,26-35,Mendoza,Tablet,Basic,182,21,81.79,92.0,12,9.4,2.1,0.771,3.46,1
USER-001617,46-55,Buenos Aires,Mobile,Basic,74,35,38.81,,12,86.3,10.1,0.035,14.19,0
USER-001618,46-55,Otros,Mobile,Basic,9,8,361.16,55.0,21,24.1,17.1,0.245,8.0,0
USER-001619,55+,Cordoba,,Free,8,31,234.65,,10,40.0,5.1,0.506,31.0,0
USER-001620,18-25,Buenos Aires,Mobile,Free,360,25,99.99,27.0,14,64.9,4.5,0.049,2.08,0
USER-001621,36-45,Rosario,Desktop,Free,270,14,160.78,,2,2.8,16.0,0.457,1.56,0
USER-001622,46-55,Cordoba,Desktop,Free,36,0,,999.0,30,65.4,18.4,0.408,0.0,0
USER-001623,18-25,La Plata,Mobile,Free,241,28,117.77,34.0,19,111.4,,0.543,3.49,0
USER-001624,26-35,La Plata,Mobile,Premium,132,34,231.06,144.0,27,23.1,4.2,0.59,7.73,0
USER-001625,26-35,Cordoba,Mobile,Premium,149,26,338.81,45.0,25,2.0,14.2,0.366,5.23,1
USER-001626,26-35,Buenos Aires,Mobile,Basic,184,1,350.5,32.0,0,109.0,3.2,0.641,0.16,1
USER-001627,18-25,Mendoza,Mobile,Free,283,44,479.14,25.0,20,95.6,14.8,0.137,,0
USER-001628,46-55,Cordoba,Mobile,Basic,185,31,364.17,,11,68.3,9.2,0.618,5.03,1
USER-001629,26-35,Cordoba,Mobile,Basic,108,46,298.39,80.0,18,90.2,14.1,0.376,12.78,1
USER-001630,36-45,Cordoba,Mobile,Premium,5,48,496.28,86.0,29,29.1,11.2,0.647,48.0,1
USER-001631,46-55,Buenos Aires,Tablet,,56,9,259.17,148.0,15,108.0,,0.221,4.82,1
USER-001632,46-55,Rosario,Tablet,Free,206,46,379.46,41.0,0,7.4,11.5,0.492,6.7,1
USER-001633,18-25,Otros,Tablet,Free,91,9,38.99,22.0,8,34.2,19.8,0.524,2.97,0
USER-001634,46-55,La Plata,Desktop,Free,298,23,292.86,50.0,22,2.2,3.4,0.502,,0
USER-001635,18-25,Rosario,Tablet,Free,359,45,350.98,,27,16.6,14.6,0.398,,1
USER-001636,36-45,Buenos Aires,Mobile,Free,300,49,382.06,128.0,2,50.7,,0.326,4.9,0
USER-001637,18-25,Rosario,,Free,163,50,301.49,112.0,14,55.7,8.6,0.468,9.2,1
USER-001638,26-35,Buenos Aires,Mobile,Free,53,10,495.43,22.0,13,82.2,,0.783,5.66,1
USER-001639,26-35,Cordoba,Desktop,Premium,328,10,295.2,135.0,6,15.2,15.9,0.211,0.91,1
USER-001640,46-55,Buenos Aires,Mobile,Free,88,36,49.77,,30,15.1,10.3,0.401,12.27,1
USER-001641,26-35,La Plata,Tablet,Basic,178,25,235.65,,12,28.8,8.5,0.122,,0
USER-001642,26-35,Cordoba,Mobile,Free,73,18,391.61,65.0,9,79.1,,0.345,7.4,0
USER-001643,36-45,Rosario,Mobile,Free,265,26,178.46,77.0,20,72.9,4.2,0.152,2.94,1
USER-001644,26-35,Cordoba,Desktop,Free,279,9,135.31,105.0,21,17.4,16.7,,0.97,0
USER-001645,36-45,Buenos Aires,Desktop,Free,30,32,426.57,162.0,28,114.6,,0.394,32.0,1
USER-001646,55+,Rosario,Desktop,Premium,61,9,323.34,79.0,29,98.7,2.6,,4.43,1
USER-001647,26-35,Buenos Aires,Mobile,Premium,16,8,,72.0,30,55.9,19.2,0.711,8.0,1
USER-001648,18-25,Cordoba,Mobile,Free,24,12,475.19,8.0,25,83.1,2.5,0.565,12.0,1
USER-001649,46-55,,Mobile,Free,178,46,140.87,119.0,24,87.6,18.4,0.451,7.75,0
USER-001650,26-35,Mendoza,Mobile,Premium,228,46,400.77,68.0,23,92.9,18.1,0.509,6.05,1
USER-001651,,Buenos Aires,Mobile,Basic,263,17,202.58,152.0,24,60.8,19.3,0.051,1.94,0
USER-001652,46-55,Buenos Aires,Mobile,Free,259,1,272.39,2.0,18,,16.9,0.495,0.12,1
USER-001653,26-35,La Plata,Mobile,Free,209,9,168.32,95.0,18,46.4,6.7,0.357,1.29,1
USER-001654,46-55,Buenos Aires,Mobile,Enterprise,308,8,127.4,150.0,3,32.6,8.3,0.747,0.78,0
USER-001655,18-25,Rosario,Mobile,Basic,219,12,131.43,40.0,30,50.4,3.2,0.621,1.64,0
USER-001656,18-25,La Plata,Mobile,Basic,207,42,387.46,,3,,13.9,,6.09,1
USER-001657,36-45,Mendoza,Mobile,Basic,92,22,460.68,36.0,29,15.3,8.0,0.439,7.17,1
USER-001658,46-55,Rosario,,Free,318,42,146.89,45.0,13,106.8,10.6,0.369,3.96,0
USER-001659,46-55,Rosario,Desktop,Free,229,31,105.06,41.0,27,78.1,16.5,,4.06,0
USER-001660,26-35,Buenos Aires,Desktop,Free,95,28,236.77,33.0,18,52.2,14.0,0.325,8.84,1
USER-001661,26-35,Buenos Aires,Tablet,Basic,266,2,463.25,161.0,22,43.5,3.9,0.351,0.23,0
USER-001662,18-25,Otros,Mobile,Basic,91,42,492.2,,0,110.6,10.2,,13.85,0
USER-001663,18-25,Buenos Aires,Mobile,Premium,300,12,68.76,6.0,19,36.8,19.4,,1.2,0
USER-001664,36-45,Buenos Aires,Mobile,Premium,302,44,52.55,42.0,29,5.2,3.3,0.302,,0
USER-001665,26-35,Buenos Aires,Desktop,Free,188,46,23.13,165.0,5,69.5,13.0,0.388,7.34,1
USER-001666,26-35,Mendoza,Tablet,Free,239,42,344.61,60.0,4,21.1,13.2,0.617,5.27,0
USER-001667,18-25,Rosario,Desktop,Basic,139,11,10.7,93.0,27,,14.2,0.716,2.37,1
USER-001668,36-45,Buenos Aires,Mobile,Basic,252,32,181.5,8.0,15,48.3,18.2,0.441,3.81,0
USER-001669,18-25,Buenos Aires,Desktop,Premium,130,7,384.6,40.0,26,102.6,8.2,0.079,1.62,1
USER-001670,18-25,,Mobile,Premium,114,35,118.91,142.0,21,67.7,19.3,0.565,9.21,1
USER-001671,36-45,La Plata,Mobile,Premium,113,16,271.72,66.0,24,48.9,4.8,0.354,,0
USER-001672,18-25,Buenos Aires,Tablet,Free,231,44,491.41,,30,20.2,14.5,0.014,,0
USER-001673,36-45,Buenos Aires,Tablet,Free,311,42,430.45,144.0,4,86.4,13.6,0.548,4.05,1
USER-001674,18-25,Otros,Mobile,Free,271,39,496.52,86.0,6,45.2,1.9,0.312,4.32,0
USER-001675,36-45,Cordoba,Desktop,Free,40,41,66.22,14.0,8,48.2,16.1,0.221,30.75,0
USER-001676,18-25,Rosario,Mobile,Basic,245,19,,167.0,17,39.6,1.3,0.528,2.33,1
USER-001677,36-45,Buenos Aires,Desktop,Basic,253,18,335.35,58.0,18,99.6,10.0,0.292,2.13,0
USER-001678,26-35,Buenos Aires,Mobile,Free,333,16,288.65,44.0,29,75.5,2.3,0.069,1.44,0
USER-001679,18-25,Rosario,Tablet,Free,228,27,143.09,145.0,29,80.8,11.9,0.301,3.55,1
USER-001680,36-45,Cordoba,Mobile,Premium,257,3,243.81,,25,17.3,5.8,0.348,0.35,1
USER-001681,36-45,Buenos Aires,Desktop,Basic,284,8,367.19,22.0,4,37.6,18.9,0.457,0.85,0
USER-001682,46-55,Rosario,Mobile,Basic,145,29,208.93,,30,,5.1,0.132,6.0,1
USER-001683,46-55,Buenos Aires,Desktop,Enterprise,114,11,74.61,166.0,12,81.3,1.5,0.767,2.89,0
USER-001684,36-45,Cordoba,,Basic,9,26,182.68,163.0,29,25.8,13.0,,26.0,0
USER-001685,36-45,Buenos Aires,Desktop,,8,24,171.12,48.0,0,114.5,13.8,0.629,24.0,0
USER-001686,26-35,Buenos Aires,Mobile,Free,39,37,43.93,6.0,24,42.5,16.3,0.218,28.46,0
USER-001687,36-45,Cordoba,Tablet,Basic,221,45,34.47,35.0,13,116.2,9.8,0.245,6.11,0
USER-001688,36-45,Cordoba,Mobile,Basic,87,37,230.57,79.0,28,,9.0,0.161,12.76,0
USER-001689,26-35,Otros,Mobile,Free,188,1,209.29,90.0,10,84.2,,0.03,0.16,0
USER-001690,55+,Rosario,Desktop,Enterprise,168,28,48.75,162.0,18,78.4,3.6,0.557,5.0,0
USER-001691,26-35,Buenos Aires,Mobile,Basic,251,0,97.83,999.0,11,14.1,11.1,0.37,0.0,0
USER-001692,18-25,Buenos Aires,Tablet,Premium,20,39,,134.0,19,102.1,17.0,0.611,39.0,1
USER-001693,26-35,Otros,Mobile,Basic,52,19,486.46,,27,108.2,18.5,0.596,10.96,1
USER-001694,36-45,Mendoza,Desktop,Free,208,7,203.81,154.0,18,30.1,12.5,0.667,1.01,1
USER-001695,26-35,Cordoba,Mobile,Premium,233,26,139.26,134.0,24,81.4,13.5,0.449,3.35,0
USER-001696,18-25,Rosario,Mobile,Free,291,46,243.74,55.0,18,80.6,11.1,0.616,4.74,0
USER-001697,,Otros,Mobile,Free,98,0,498.88,999.0,24,68.9,3.5,0.553,,1
USER-001698,46-55,Mendoza,Mobile,Free,307,33,180.4,73.0,20,85.5,8.8,0.269,3.22,0
USER-001699,18-25,Mendoza,Mobile,Free,66,19,146.29,,27,37.2,18.6,,8.64,0
USER-001700,18-25,Buenos Aires,Mobile,Premium,53,22,62.25,29.0,6,88.3,9.8,0.687,12.45,0
USER-001701,26-35,Rosario,Mobile,Basic,183,40,341.99,120.0,30,1.3,18.9,0.777,6.56,0
USER-001702,46-55,Rosario,Tablet,Free,325,23,280.75,48.0,8,83.8,8.5,0.177,,1
USER-001703,18-25,Cordoba,Mobile,Premium,328,18,446.22,48.0,26,49.5,18.7,0.593,1.65,1
USER-001704,46-55,Buenos Aires,Mobile,Free,348,26,111.88,27.0,0,36.8,13.6,0.571,2.24,1
USER-001705,26-35,Rosario,Desktop,Free,153,34,417.29,8.0,17,,19.8,0.521,6.67,1
USER-001706,36-45,Buenos Aires,Desktop,Free,2,37,480.04,39.0,28,96.8,2.7,0.53,37.0,0
USER-001707,26-35,Buenos Aires,Mobile,Free,116,2,158.03,81.0,1,19.5,11.2,0.633,0.52,1
USER-001708,46-55,Buenos Aires,Desktop,Basic,178,17,216.84,86.0,5,54.4,7.4,0.698,2.87,1
USER-001709,18-25,Buenos Aires,Tablet,Basic,284,14,14.57,4.0,4,40.3,11.9,0.086,1.48,0
USER-001710,46-55,Buenos Aires,Mobile,Free,261,29,226.08,,3,80.8,9.1,0.365,3.33,0
USER-001711,26-35,Cordoba,Desktop,Basic,360,22,377.94,80.0,7,,2.1,0.222,1.83,1
USER-001712,18-25,Buenos Aires,Tablet,Premium,176,47,295.04,66.0,26,59.0,5.5,0.173,8.01,0
USER-001713,18-25,Cordoba,Mobile,Premium,298,37,406.65,4.0,2,55.1,4.1,0.131,3.72,0
USER-001714,26-35,La Plata,Mobile,Premium,298,46,212.66,66.0,21,106.1,9.8,0.621,4.63,0
USER-001715,46-55,Cordoba,Desktop,Basic,313,16,212.82,159.0,25,,18.8,0.146,1.53,1
USER-001716,18-25,Cordoba,Mobile,Basic,230,28,85.5,173.0,15,75.8,7.5,0.698,3.65,0
USER-001717,18-25,Buenos Aires,Mobile,Enterprise,333,50,347.17,98.0,12,,,0.204,,0
USER-001718,36-45,Buenos Aires,Mobile,Free,106,12,231.17,19.0,25,23.2,3.5,0.069,3.4,0
USER-001719,18-25,Cordoba,Mobile,Free,341,22,491.43,141.0,13,97.1,15.1,0.04,,1
USER-001720,26-35,Buenos Aires,Desktop,Free,328,2,400.99,,19,19.0,3.0,0.777,0.18,0
USER-001721,26-35,Cordoba,Mobile,Premium,49,48,63.6,26.0,5,21.9,18.2,0.756,29.39,1
USER-001722,18-25,Rosario,Mobile,Free,235,18,83.33,28.0,12,22.0,13.9,0.548,2.3,1
USER-001723,36-45,Rosario,Desktop,Free,232,12,372.62,0.0,22,65.2,4.7,0.781,1.55,0
USER-001724,26-35,La Plata,Desktop,Free,215,33,,,18,110.8,1.2,,4.6,1
USER-001725,18-25,Cordoba,Desktop,Premium,280,43,,156.0,24,105.1,4.6,0.545,4.61,1
USER-001726,26-35,Mendoza,Mobile,Basic,111,42,112.51,153.0,23,38.7,5.4,0.148,11.35,0
USER-001727,26-35,Mendoza,Mobile,Free,111,9,18.59,20.0,28,48.5,11.3,0.113,2.43,0
USER-001728,18-25,Rosario,Mobile,Premium,56,9,300.34,29.0,2,39.4,17.4,0.743,4.82,1
USER-001729,18-25,Buenos Aires,Mobile,Premium,155,44,294.97,59.0,13,,13.7,0.65,8.52,0
USER-001730,26-35,La Plata,Desktop,Basic,35,11,30.95,96.0,2,,5.9,0.411,,1
USER-001731,36-45,Buenos Aires,Mobile,Premium,35,14,330.8,,1,33.4,11.2,,12.0,0
USER-001732,46-55,Buenos Aires,Desktop,Free,5,9,,44.0,25,,15.2,0.409,9.0,0
USER-001733,36-45,Cordoba,Desktop,Basic,308,34,254.76,102.0,9,107.3,3.0,0.466,3.31,0
USER-001734,26-35,Rosario,Mobile,Free,94,19,377.54,,0,6.1,8.4,0.456,6.06,1
USER-001735,46-55,Cordoba,Desktop,Basic,108,20,265.18,,20,48.8,19.0,0.319,5.56,1
USER-001736,36-45,Buenos Aires,Mobile,Free,206,18,332.67,,19,17.8,18.7,0.647,2.62,0
USER-001737,18-25,Buenos Aires,Mobile,Free,274,18,89.92,64.0,17,,19.5,,1.97,1
USER-001738,46-55,Otros,Mobile,Premium,117,7,54.12,157.0,14,19.3,15.4,0.471,1.79,0
USER-001739,55+,Buenos Aires,Desktop,Free,61,10,,50.0,3,88.5,1.4,0.175,4.92,1
USER-001740,26-35,Buenos Aires,Desktop,Free,144,0,40.57,,11,,,0.431,0.0,1
USER-001741,26-35,Buenos Aires,Mobile,Free,266,2,170.05,45.0,8,30.1,11.1,0.188,0.23,0
USER-001742,18-25,Cordoba,Desktop,Premium,2,39,93.75,144.0,24,73.8,2.1,0.318,39.0,1
USER-001743,26-35,La Plata,Desktop,Premium,8,14,96.88,142.0,28,25.6,17.6,,,1
USER-001744,,La Plata,Mobile,Premium,168,26,451.06,21.0,16,41.0,3.2,0.505,4.64,1
USER-001745,46-55,Mendoza,Desktop,Free,88,29,61.33,111.0,17,37.3,15.8,0.001,9.89,0
USER-001746,18-25,Rosario,Desktop,Free,327,14,361.28,39.0,3,81.1,17.1,,1.28,0
USER-001747,,,Desktop,Premium,251,4,268.89,83.0,22,112.6,15.0,0.56,0.48,1
USER-001748,55+,Cordoba,Mobile,Basic,158,27,380.2,94.0,26,70.3,1.1,0.719,,0
USER-001749,26-35,La Plata,Desktop,Free,90,4,,119.0,19,53.9,8.8,0.369,1.33,1
USER-001750,36-45,Cordoba,Mobile,Basic,108,34,325.19,138.0,22,36.6,,0.143,9.44,1
USER-001751,18-25,Mendoza,Desktop,Premium,20,24,,102.0,17,46.8,4.2,0.696,24.0,0
USER-001752,46-55,Buenos Aires,Mobile,Free,71,32,300.66,41.0,10,39.8,12.4,0.537,13.52,0
USER-001753,,Mendoza,Desktop,Premium,44,37,432.21,5.0,14,32.9,10.0,0.612,,0
USER-001754,26-35,Otros,Mobile,Premium,155,36,313.18,124.0,0,67.9,11.5,0.476,6.97,0
USER-001755,36-45,Cordoba,Mobile,Basic,208,36,,70.0,2,114.5,4.7,0.487,5.19,0
USER-001756,46-55,Buenos Aires,,Free,107,29,264.3,161.0,10,25.5,14.9,,8.13,1
USER-001757,18-25,Cordoba,Desktop,Basic,92,16,152.11,2.0,25,73.0,13.6,0.412,5.22,0
USER-001758,46-55,Buenos Aires,Mobile,Premium,164,2,90.37,35.0,30,55.6,8.5,0.232,0.37,1
USER-001759,46-55,Buenos Aires,Mobile,Free,57,16,185.7,26.0,24,27.4,11.6,0.432,8.42,0
USER-001760,18-25,Rosario,Mobile,Basic,81,42,409.25,141.0,7,74.6,15.0,0.21,,0
USER-001761,36-45,Cordoba,Desktop,Free,311,28,396.27,3.0,1,1.1,1.9,0.276,2.7,1
USER-001762,36-45,Cordoba,Mobile,Premium,166,38,184.39,52.0,0,109.4,19.1,0.31,6.87,0
USER-001763,36-45,Mendoza,Mobile,Basic,316,34,335.83,75.0,13,54.4,2.0,0.609,3.23,0
USER-001764,36-45,Cordoba,Mobile,Premium,356,2,25.3,161.0,24,25.3,8.1,0.55,0.17,0
USER-001765,18-25,Otros,Mobile,Enterprise,341,8,304.71,11.0,12,58.6,13.6,0.764,0.7,1
USER-001766,46-55,Cordoba,Tablet,Free,79,2,195.14,32.0,3,39.5,7.5,0.478,0.76,1
USER-001767,18-25,Otros,Desktop,Free,121,11,71.19,,10,29.1,18.7,0.518,2.73,1
USER-001768,26-35,Buenos Aires,Mobile,Basic,215,24,,73.0,21,94.5,8.1,0.178,3.35,0
USER-001769,26-35,,Desktop,Free,142,14,163.14,,26,10.7,3.6,,2.96,0
USER-001770,18-25,,Desktop,Premium,187,3,,63.0,12,16.2,4.5,0.073,0.48,0
USER-001771,46-55,,Mobile,Premium,331,9,320.32,118.0,15,19.7,15.7,0.429,0.82,1
USER-001772,36-45,Rosario,Mobile,Premium,86,20,281.53,43.0,5,70.6,,0.545,6.98,1
USER-001773,18-25,La Plata,Mobile,Free,188,32,170.57,,19,11.0,2.3,0.269,,0
USER-001774,26-35,Rosario,Mobile,Basic,339,16,229.64,78.0,8,57.1,15.5,0.511,1.42,0
USER-001775,36-45,Buenos Aires,,Premium,183,46,154.94,,3,,6.7,0.645,7.54,1
USER-001776,26-35,Buenos Aires,Desktop,Basic,73,2,173.35,125.0,16,,5.2,0.1,0.82,0
USER-001777,26-35,La Plata,Mobile,Free,254,41,265.37,153.0,5,51.8,1.7,0.38,4.84,0
USER-001778,46-55,La Plata,Mobile,Free,92,11,245.16,121.0,6,2.1,16.7,0.348,3.59,1
USER-001779,36-45,Buenos Aires,Mobile,Basic,204,26,170.09,,6,111.3,14.8,0.386,3.82,0
USER-001780,18-25,Cordoba,Desktop,Free,103,43,244.4,,8,,10.4,0.588,12.52,0
USER-001781,,Otros,Mobile,Free,139,4,493.6,57.0,6,97.8,,0.484,,1
USER-001782,46-55,Rosario,Mobile,Enterprise,234,21,35.8,,18,70.7,1.6,0.03,2.69,1
USER-001783,26-35,Rosario,Mobile,Basic,341,34,453.9,175.0,22,41.5,2.8,0.068,2.99,0
USER-001784,26-35,Cordoba,Tablet,Free,61,18,201.03,131.0,24,62.5,12.8,0.751,8.85,0
USER-001785,36-45,Cordoba,Mobile,Free,22,23,413.7,125.0,10,76.6,11.8,0.603,23.0,0
USER-001786,46-55,Mendoza,Desktop,Free,301,9,45.01,149.0,14,88.0,12.6,0.718,0.9,0
USER-001787,46-55,La Plata,Mobile,Basic,42,40,308.13,115.0,28,10.8,1.3,,28.57,1
USER-001788,26-35,Otros,Mobile,Free,68,6,397.05,52.0,13,60.1,17.6,0.418,2.65,1
USER-001789,55+,Buenos Aires,Mobile,Free,165,1,112.86,128.0,10,90.5,17.1,0.091,0.18,1
USER-001790,36-45,Rosario,Tablet,Premium,324,5,,86.0,18,2.4,16.6,,0.46,1
USER-001791,36-45,La Plata,Desktop,Basic,49,10,418.36,113.0,14,69.7,8.0,0.118,6.12,0
USER-001792,46-55,,Mobile,Premium,148,5,317.72,168.0,10,89.6,11.2,0.017,1.01,0
USER-001793,55+,Buenos Aires,Desktop,Free,128,8,339.93,5.0,23,89.6,3.3,,1.88,1
USER-001794,18-25,Buenos Aires,Desktop,Free,66,36,492.53,78.0,4,77.9,7.0,0.097,,1
USER-001795,,Buenos Aires,Mobile,Premium,147,6,429.24,,1,34.7,2.2,0.109,,1
USER-001796,36-45,Buenos Aires,Mobile,Free,257,44,399.59,,15,25.5,15.4,0.112,5.14,0
USER-001797,18-25,Rosario,Mobile,Basic,140,36,130.22,,7,96.0,2.1,0.006,7.71,1
USER-001798,26-35,Otros,Tablet,Premium,195,27,54.27,,30,35.7,13.6,0.069,4.15,1
USER-001799,46-55,La Plata,Mobile,Basic,194,11,,29.0,3,46.2,5.7,0.765,1.7,1
USER-001800,,Buenos Aires,Mobile,Free,51,31,99.04,7.0,27,19.9,12.3,0.797,,1
USER-001801,26-35,Buenos Aires,Tablet,Free,33,33,50.28,,8,9.2,14.4,0.33,30.0,0
USER-001802,46-55,Rosario,Desktop,Enterprise,348,20,320.96,,10,64.7,16.5,,1.72,1
USER-001803,46-55,Buenos Aires,Mobile,Free,156,12,337.95,139.0,0,17.1,19.6,0.007,2.31,1
USER-001804,26-35,Buenos Aires,Mobile,Premium,292,6,139.02,66.0,21,33.2,3.2,0.604,0.62,0
USER-001805,36-45,Mendoza,Tablet,Basic,248,36,400.67,107.0,15,48.9,14.2,0.688,,0
USER-001806,46-55,Rosario,Desktop,Free,28,11,94.84,137.0,24,,18.8,0.407,11.0,1
USER-001807,46-55,Mendoza,,Premium,227,15,417.27,84.0,17,90.1,9.6,,,0
USER-001808,26-35,La Plata,Mobile,Enterprise,302,35,480.33,,25,,8.3,,3.48,1
USER-001809,36-45,Mendoza,Mobile,Free,227,13,299.42,133.0,28,8.7,10.4,0.439,1.72,1
USER-001810,36-45,Cordoba,Mobile,Premium,139,13,208.3,121.0,14,2.7,5.8,0.186,2.81,0
USER-001811,36-45,Rosario,,Enterprise,361,12,261.2,163.0,27,50.9,1.4,0.436,1.0,0
USER-001812,18-25,Buenos Aires,Mobile,Free,163,16,43.23,43.0,27,104.5,18.0,0.489,2.94,0
USER-001813,26-35,Cordoba,Mobile,Premium,31,4,19.64,176.0,15,83.0,16.9,,3.87,1
USER-001814,,Buenos Aires,Tablet,Free,76,35,325.19,15.0,19,58.4,12.7,0.079,13.82,1
USER-001815,46-55,Buenos Aires,Mobile,Enterprise,41,1,297.82,142.0,15,19.0,8.4,0.205,0.73,0
USER-001816,26-35,Buenos Aires,Mobile,Enterprise,71,19,398.79,47.0,9,2.7,16.8,0.555,8.03,0
USER-001817,18-25,Cordoba,Mobile,Premium,21,3,27.37,78.0,12,63.6,2.9,0.305,3.0,0
USER-001818,26-35,Buenos Aires,Mobile,Basic,340,10,37.48,,24,,12.3,0.624,0.88,1
USER-001819,26-35,La Plata,Desktop,Free,244,23,106.33,,18,4.7,7.4,0.381,2.83,1
USER-001820,18-25,Buenos Aires,Mobile,Free,205,36,483.19,6.0,25,55.9,12.7,0.072,5.27,0
USER-001821,36-45,Buenos Aires,,Free,348,24,287.52,130.0,15,106.3,13.4,0.396,2.07,1
USER-001822,18-25,La Plata,Mobile,Premium,270,45,389.0,104.0,25,14.3,10.4,0.456,5.0,1
USER-001823,46-55,Otros,Mobile,Free,85,16,,104.0,1,118.0,3.7,0.18,5.65,0
USER-001824,26-35,Mendoza,Tablet,Free,211,9,55.49,101.0,0,18.1,4.4,0.729,1.28,1
USER-001825,36-45,Buenos Aires,Desktop,Premium,227,46,18.34,69.0,9,89.3,9.5,0.674,6.08,1
USER-001826,26-35,Buenos Aires,Desktop,Basic,273,40,183.03,24.0,7,110.8,9.9,0.063,,0
USER-001827,,Buenos Aires,Mobile,Enterprise,127,43,75.63,88.0,26,83.4,12.1,0.281,10.16,1
USER-001828,18-25,Buenos Aires,Mobile,Free,170,34,294.91,23.0,5,,11.3,0.324,6.0,1
USER-001829,26-35,Rosario,Mobile,Basic,6,30,282.44,131.0,21,51.1,5.1,0.303,30.0,1
USER-001830,46-55,Cordoba,Mobile,Basic,335,1,260.47,59.0,14,98.7,11.6,0.071,,0
USER-001831,18-25,Buenos Aires,Mobile,Premium,76,8,52.02,76.0,1,7.0,11.9,0.581,,1
USER-001832,46-55,Mendoza,Tablet,Free,95,38,481.35,160.0,4,100.2,15.9,0.784,12.0,0
USER-001833,26-35,Cordoba,Mobile,Premium,223,2,257.04,30.0,7,69.3,11.0,0.255,0.27,0
USER-001834,18-25,Mendoza,Mobile,Free,144,10,107.66,,21,112.7,3.8,0.012,2.08,1
USER-001835,18-25,Buenos Aires,Mobile,Free,197,1,278.79,96.0,7,95.4,15.1,0.795,,0
USER-001836,18-25,Buenos Aires,Mobile,Basic,133,36,386.38,145.0,2,15.4,3.3,0.639,8.12,1
USER-001837,36-45,La Plata,Mobile,Basic,354,47,317.61,60.0,4,82.6,4.8,0.365,3.98,0
USER-001838,36-45,Otros,Mobile,Basic,68,45,312.71,99.0,0,,14.9,0.24,19.85,1
USER-001839,46-55,La Plata,Mobile,Basic,323,16,200.37,10.0,1,3.7,12.3,0.673,1.49,1
USER-001840,26-35,Rosario,Mobile,Free,64,6,364.28,62.0,30,54.0,18.7,0.419,2.81,1
USER-001841,26-35,,Mobile,Free,322,16,171.57,,24,69.2,16.3,0.12,,1
USER-001842,18-25,Buenos Aires,Desktop,Free,356,23,109.69,61.0,8,50.1,1.6,0.257,1.94,1
USER-001843,36-45,Buenos Aires,Mobile,Premium,71,25,221.65,37.0,22,7.4,2.1,0.11,10.56,1
USER-001844,36-45,La Plata,Desktop,Basic,36,5,347.47,38.0,29,,5.2,,4.17,0
USER-001845,55+,Buenos Aires,Desktop,Free,218,33,179.86,17.0,15,32.2,7.2,0.109,,0
USER-001846,36-45,Cordoba,Tablet,Basic,249,10,476.01,56.0,11,119.5,1.3,0.236,1.2,1
USER-001847,36-45,Otros,Mobile,Free,284,44,172.69,,3,82.7,18.8,0.503,4.65,0
USER-001848,55+,Buenos Aires,Mobile,Basic,42,25,66.07,8.0,1,56.3,4.3,0.044,17.86,1
USER-001849,26-35,Buenos Aires,Mobile,Free,147,9,234.56,7.0,2,,15.2,0.141,1.84,1
USER-001850,36-45,Otros,Desktop,Free,300,5,71.3,,28,32.5,11.1,0.299,0.5,1
USER-001851,36-45,Cordoba,Mobile,Enterprise,111,49,446.69,66.0,9,46.4,1.9,0.7,13.24,1
USER-001852,18-25,Buenos Aires,Mobile,Enterprise,30,40,,6.0,3,75.0,7.3,,40.0,1
USER-001853,36-45,Mendoza,Tablet,Enterprise,110,19,250.99,38.0,8,29.0,11.6,0.337,5.18,0
USER-001854,55+,Cordoba,Mobile,Free,114,6,377.23,32.0,26,55.6,19.1,0.315,1.58,0
USER-001855,26-35,La Plata,Desktop,Free,364,22,466.62,102.0,30,19.2,3.5,0.787,1.81,0
USER-001856,46-55,La Plata,Mobile,Basic,47,32,429.57,69.0,25,75.2,,0.664,20.43,1
